time,open,high,low,close
2014-08-17T21:00:00Z,1.6696,1.67376,1.65615,1.65781
2014-08-24T21:00:00Z,1.65781,1.66138,1.65368,1.65964
2014-08-31T21:00:00Z,1.65964,1.66439,1.62812,1.63276
2014-09-07T21:00:00Z,1.63276,1.63276,1.60521,1.62573
2014-09-14T21:00:00Z,1.62573,1.65247,1.61625,1.62867
2014-09-21T21:00:00Z,1.62867,1.64157,1.62382,1.62506
2014-09-28T21:00:00Z,1.62506,1.62877,1.59524,1.59576
2014-10-05T21:00:00Z,1.59576,1.6227,1.59544,1.60735
2014-10-12T21:00:00Z,1.60735,1.61266,1.5875,1.61057
2014-10-19T21:00:00Z,1.61057,1.61842,1.59949,1.60819
2014-10-26T21:00:00Z,1.60819,1.61826,1.59423,1.59649
2014-11-02T22:00:00Z,1.59649,1.60227,1.57902,1.5884
2014-11-09T22:00:00Z,1.5884,1.59447,1.55932,1.56857
2014-11-16T22:00:00Z,1.56857,1.57376,1.55905,1.56374
2014-11-23T22:00:00Z,1.56374,1.58261,1.56147,1.56375
2014-11-30T22:00:00Z,1.56375,1.5764,1.55688,1.5577
2014-12-07T22:00:00Z,1.5577,1.57572,1.55416,1.57175
2014-12-14T22:00:00Z,1.57175,1.57861,1.55494,1.56296
2014-12-21T22:00:00Z,1.56296,1.56655,1.54863,1.55554
2014-12-28T22:00:00Z,1.55554,1.56199,1.53279,1.53338
2015-01-04T22:00:00Z,1.53338,1.53338,1.50346,1.51676
2015-01-11T22:00:00Z,1.51676,1.52695,1.50777,1.51557
2015-01-18T22:00:00Z,1.51557,1.52126,1.4951,1.49879
2015-01-25T22:00:00Z,1.49879,1.52232,1.49873,1.50625
2015-02-01T22:00:00Z,1.50625,1.53524,1.49888,1.52365
2015-02-08T22:00:00Z,1.52365,1.54222,1.51967,1.54049
2015-02-15T22:00:00Z,1.54049,1.548,1.53166,1.53983
2015-02-22T22:00:00Z,1.53983,1.55523,1.53325,1.5439
2015-03-01T22:00:00Z,1.5439,1.5439,1.50322,1.50478
2015-03-08T21:00:00Z,1.50478,1.51374,1.46997,1.47472
2015-03-15T21:00:00Z,1.47472,1.51619,1.46343,1.49392
2015-03-22T21:00:00Z,1.49392,1.49941,1.47969,1.48715
2015-03-29T21:00:00Z,1.48715,1.4945,1.474,1.4917
2015-04-05T21:00:00Z,1.4917,1.49815,1.45872,1.46383
2015-04-12T21:00:00Z,1.46383,1.50538,1.4566,1.49609
2015-04-19T21:00:00Z,1.49609,1.51859,1.48564,1.51802
2015-04-26T21:00:00Z,1.51802,1.54923,1.51073,1.51519
2015-05-03T21:00:00Z,1.51519,1.55225,1.50894,1.54483
2015-05-10T21:00:00Z,1.54483,1.5815,1.53933,1.57297
2015-05-17T21:00:00Z,1.57297,1.57463,1.54468,1.54839
2015-05-24T21:00:00Z,1.54839,1.55077,1.52367,1.52847
2015-05-31T21:00:00Z,1.52847,1.54413,1.51706,1.52781
2015-06-07T21:00:00Z,1.52781,1.55979,1.52214,1.55673
2015-06-14T21:00:00Z,1.55673,1.59303,1.54876,1.58711
2015-06-21T21:00:00Z,1.58711,1.59101,1.56677,1.57424
2015-06-28T21:00:00Z,1.57424,1.5789,1.55631,1.55911
2015-07-05T21:00:00Z,1.55911,1.56287,1.53306,1.55212
2015-07-12T21:00:00Z,1.55212,1.56756,1.54509,1.56036
2015-07-19T21:00:00Z,1.56036,1.5671,1.54669,1.55082
2015-07-26T21:00:00Z,1.55082,1.569,1.54905,1.56137
2015-08-02T21:00:00Z,1.56137,1.5652,1.54248,1.54881
2015-08-09T21:00:00Z,1.54881,1.56602,1.54585,1.56442
2015-08-16T21:00:00Z,1.56442,1.57234,1.55626,1.57003
2015-08-23T21:00:00Z,1.57003,1.5819,1.53455,1.53958
2015-08-30T21:00:00Z,1.53958,1.54372,1.51654,1.51783
2015-09-06T21:00:00Z,1.51783,1.54761,1.51717,1.54358
2015-09-13T21:00:00Z,1.54358,1.56587,1.53297,1.55224
2015-09-20T21:00:00Z,1.55224,1.55678,1.51363,1.5193
2015-09-27T21:00:00Z,1.5193,1.52413,1.51075,1.51797
2015-10-04T21:00:00Z,1.51797,1.53834,1.51374,1.53142
2015-10-11T21:00:00Z,1.53142,1.55088,1.52009,1.54355
2015-10-18T21:00:00Z,1.54355,1.55091,1.53083,1.53097
2015-10-25T21:00:00Z,1.53097,1.5468,1.52427,1.54186
2015-11-01T22:00:00Z,1.54186,1.54975,1.50275,1.50484
2015-11-08T22:00:00Z,1.50484,1.52662,1.50421,1.52276
2015-11-15T22:00:00Z,1.52276,1.53358,1.51547,1.51922
2015-11-22T22:00:00Z,1.51922,1.51958,1.50307,1.50375
2015-11-29T22:00:00Z,1.50375,1.51592,1.4895,1.51085
2015-12-06T22:00:00Z,1.51085,1.52399,1.49568,1.52227
2015-12-13T22:00:00Z,1.52227,1.52328,1.48652,1.48961
2015-12-20T22:00:00Z,1.48961,1.49446,1.48058,1.49238
2015-12-27T22:00:00Z,1.49238,1.49352,1.47265,1.47373
2016-01-03T22:00:00Z,1.47373,1.4816,1.45065,1.45175
2016-01-10T22:00:00Z,1.45175,1.46036,1.42521,1.42553
2016-01-17T22:00:00Z,1.42553,1.43626,1.40801,1.42658
2016-01-24T22:00:00Z,1.42658,1.44132,1.41496,1.42428
2016-01-31T22:00:00Z,1.42428,1.46684,1.42289,1.45022
2016-02-07T22:00:00Z,1.45022,1.45782,1.43516,1.4507
2016-02-14T22:00:00Z,1.4507,1.45356,1.42355,1.44053
2016-02-21T22:00:00Z,1.44053,1.44053,1.38541,1.38746
2016-02-28T22:00:00Z,1.38746,1.42486,1.38363,1.423
2016-03-06T22:00:00Z,1.423,1.44366,1.41184,1.43859
2016-03-13T21:00:00Z,1.43859,1.45144,1.40532,1.44797
2016-03-20T21:00:00Z,1.44797,1.44797,1.40574,1.41409
2016-03-27T21:00:00Z,1.41409,1.44593,1.41205,1.42296
2016-04-03T21:00:00Z,1.42296,1.43219,1.40056,1.41272
2016-04-10T21:00:00Z,1.41272,1.4348,1.40906,1.42042
2016-04-17T21:00:00Z,1.42042,1.44522,1.41315,1.44059
2016-04-24T21:00:00Z,1.44059,1.46707,1.44032,1.46127
2016-05-01T21:00:00Z,1.46127,1.47699,1.44152,1.4427
2016-05-08T21:00:00Z,1.4427,1.45303,1.43406,1.43654
2016-05-15T21:00:00Z,1.43654,1.46634,1.43329,1.45029
2016-05-22T21:00:00Z,1.45029,1.47397,1.44425,1.46218
2016-05-29T21:00:00Z,1.46218,1.47249,1.43863,1.45167
2016-06-05T21:00:00Z,1.45167,1.46615,1.41806,1.42582
2016-06-12T21:00:00Z,1.42582,1.43879,1.4013,1.43627
2016-06-19T21:00:00Z,1.43627,1.50187,1.32291,1.36782
2016-06-26T21:00:00Z,1.36782,1.36782,1.31215,1.32661
2016-07-03T21:00:00Z,1.32661,1.33411,1.2798,1.29485
2016-07-10T21:00:00Z,1.29485,1.34808,1.28507,1.32024
2016-07-17T21:00:00Z,1.32024,1.33151,1.3065,1.31072
2016-07-24T21:00:00Z,1.31072,1.33015,1.30583,1.32274
2016-07-31T21:00:00Z,1.32274,1.33718,1.30215,1.30718
2016-08-07T21:00:00Z,1.30718,1.30971,1.29038,1.29185
2016-08-14T21:00:00Z,1.29185,1.31854,1.28658,1.30758
2016-08-21T21:00:00Z,1.30758,1.32794,1.30342,1.31368
2016-08-28T21:00:00Z,1.31368,1.33526,1.30598,1.32952
2016-09-04T21:00:00Z,1.32952,1.34449,1.32396,1.32656
2016-09-11T21:00:00Z,1.32656,1.33474,1.29976,1.30026
2016-09-18T21:00:00Z,1.30026,1.31209,1.29149,1.29651
2016-09-25T21:00:00Z,1.29651,1.30586,1.29167,1.2978
2016-10-02T21:00:00Z,1.2978,1.2978,1.20361,1.24337
2016-10-09T21:00:00Z,1.24337,1.24448,1.20896,1.21885
2016-10-16T21:00:00Z,1.21885,1.23319,1.21362,1.2231
2016-10-23T21:00:00Z,1.2231,1.22721,1.20826,1.21876
2016-10-30T21:00:00Z,1.21876,1.2557,1.21471,1.25187
2016-11-06T22:00:00Z,1.25187,1.26739,1.23539,1.26029
2016-11-13T22:00:00Z,1.26029,1.26029,1.23024,1.23453
2016-11-20T22:00:00Z,1.23453,1.25129,1.23127,1.24751
2016-11-27T22:00:00Z,1.24751,1.27372,1.23861,1.27314
2016-12-04T22:00:00Z,1.27314,1.27751,1.25491,1.25705
2016-12-11T22:00:00Z,1.25705,1.27282,1.23763,1.24896
2016-12-18T22:00:00Z,1.24896,1.25023,1.2229,1.22843
2016-12-25T22:00:00Z,1.22843,1.23879,1.2201,1.23386
2017-01-01T22:00:00Z,1.23386,1.24322,1.22,1.22854
2017-01-08T22:00:00Z,1.22854,1.23167,1.20388,1.21787
2017-01-15T22:00:00Z,1.21787,1.24159,1.19876,1.23714
2017-01-22T22:00:00Z,1.23714,1.26736,1.23713,1.25532
2017-01-29T22:00:00Z,1.25532,1.27065,1.24124,1.24849
2017-02-05T22:00:00Z,1.24849,1.25822,1.23472,1.24906
2017-02-12T22:00:00Z,1.24906,1.25486,1.23835,1.24082
2017-02-19T22:00:00Z,1.24082,1.25701,1.2402,1.24648
2017-02-26T22:00:00Z,1.24648,1.24788,1.22145,1.2299
2017-03-05T22:00:00Z,1.2299,1.23008,1.21347,1.21571
2017-03-12T21:00:00Z,1.21571,1.2405,1.21096,1.23956
2017-03-19T21:00:00Z,1.23956,1.25313,1.23352,1.2472
2017-03-26T21:00:00Z,1.2472,1.26153,1.23772,1.25584
2017-04-02T21:00:00Z,1.25584,1.25584,1.23661,1.23661
2017-04-09T21:00:00Z,1.23661,1.2574,1.23661,1.25236
2017-04-16T21:00:00Z,1.25236,1.29055,1.25156,1.28098
2017-04-23T21:00:00Z,1.28098,1.29653,1.27726,1.29501
2017-04-30T21:00:00Z,1.29501,1.29846,1.28312,1.29812
2017-05-07T21:00:00Z,1.29812,1.29895,1.28449,1.28919
2017-05-14T21:00:00Z,1.28919,1.30478,1.2866,1.30356
2017-05-21T21:00:00Z,1.30356,1.30429,1.27755,1.27994
2017-05-28T21:00:00Z,1.27994,1.29211,1.27696,1.28918
2017-06-04T21:00:00Z,1.28918,1.29869,1.2636,1.27439
2017-06-11T21:00:00Z,1.27439,1.2818,1.26388,1.27786
2017-06-18T21:00:00Z,1.27786,1.28146,1.25896,1.27177
2017-06-25T21:00:00Z,1.27177,1.30299,1.27066,1.30234
2017-07-02T21:00:00Z,1.30234,1.3024,1.28673,1.28932
2017-07-09T21:00:00Z,1.28932,1.31139,1.2812,1.30969
2017-07-16T21:00:00Z,1.30969,1.31256,1.29335,1.29958
2017-07-23T21:00:00Z,1.29958,1.31586,1.29893,1.31356
2017-07-30T21:00:00Z,1.31356,1.32671,1.3024,1.30384
2017-08-06T21:00:00Z,1.30384,1.30593,1.29399,1.30101
2017-08-13T21:00:00Z,1.30101,1.30221,1.28318,1.28732
2017-08-20T21:00:00Z,1.28732,1.29167,1.2774,1.28868
2017-08-27T21:00:00Z,1.28868,1.29957,1.28526,1.29553
2017-09-03T21:00:00Z,1.29553,1.32242,1.29092,1.31948
2017-09-10T21:00:00Z,1.31948,1.36163,1.31517,1.3595
2017-09-17T21:00:00Z,1.3595,1.36577,1.34504,1.34951
2017-09-24T21:00:00Z,1.34951,1.35707,1.33432,1.33991
2017-10-01T21:00:00Z,1.33991,1.34023,1.30273,1.30666
2017-10-08T21:00:00Z,1.30666,1.33377,1.30666,1.32852
2017-10-15T21:00:00Z,1.32852,1.33118,1.30881,1.31897
2017-10-22T21:00:00Z,1.31897,1.32791,1.30702,1.31291
2017-10-29T21:00:00Z,1.31291,1.33211,1.30394,1.3076
2017-11-05T22:00:00Z,1.3076,1.32296,1.30586,1.31921
2017-11-12T22:00:00Z,1.31921,1.32603,1.30623,1.32137
2017-11-19T22:00:00Z,1.32137,1.33599,1.31859,1.33377
2017-11-26T22:00:00Z,1.33377,1.35496,1.32211,1.34732
2017-12-03T22:00:00Z,1.34732,1.35387,1.33202,1.33927
2017-12-10T22:00:00Z,1.33927,1.34663,1.33018,1.33225
2017-12-17T22:00:00Z,1.33225,1.34203,1.33106,1.33648
2017-12-24T22:00:00Z,1.33648,1.3544,1.33477,1.35109
2017-12-31T22:00:00Z,1.35109,1.36129,1.34942,1.35688
2018-01-07T22:00:00Z,1.35688,1.37442,1.34583,1.37287
2018-01-14T22:00:00Z,1.37287,1.39451,1.37267,1.38571
2018-01-21T22:00:00Z,1.38571,1.43456,1.38571,1.41711
2018-01-28T22:00:00Z,1.41711,1.42784,1.39801,1.41158
2018-02-04T22:00:00Z,1.41158,1.41506,1.37648,1.38283
2018-02-11T22:00:00Z,1.38283,1.4145,1.37965,1.4034
2018-02-18T22:00:00Z,1.4034,1.40496,1.38571,1.39663
2018-02-25T22:00:00Z,1.39663,1.407,1.3712,1.3801
2018-03-04T22:00:00Z,1.3801,1.39296,1.37668,1.3851
2018-03-11T21:00:00Z,1.3851,1.3996,1.38415,1.39445
2018-03-18T21:00:00Z,1.39445,1.4219,1.39133,1.41333
2018-03-25T21:00:00Z,1.41333,1.42447,1.40102,1.40152
2018-04-01T21:00:00Z,1.40152,1.41052,1.39659,1.40898
2018-04-08T21:00:00Z,1.40898,1.42964,1.4079,1.42423
2018-04-15T21:00:00Z,1.42423,1.43767,1.3996,1.40028
2018-04-22T21:00:00Z,1.40028,1.40313,1.37476,1.37818
2018-04-29T21:00:00Z,1.37818,1.37926,1.34867,1.35342
2018-05-06T21:00:00Z,1.35342,1.36177,1.34603,1.3543
2018-05-13T21:00:00Z,1.3543,1.36083,1.34516,1.34695
2018-05-20T21:00:00Z,1.34695,1.34915,1.32939,1.3308
2018-05-27T21:00:00Z,1.3308,1.33621,1.3205,1.33455
2018-06-03T21:00:00Z,1.33455,1.34722,1.3295,1.34054
2018-06-10T21:00:00Z,1.34054,1.34469,1.32115,1.32867
2018-06-17T21:00:00Z,1.32867,1.33148,1.31022,1.32673
2018-06-24T21:00:00Z,1.32673,1.32923,1.30498,1.32083
2018-07-01T21:00:00Z,1.32083,1.32905,1.30953,1.32809
2018-07-08T21:00:00Z,1.32809,1.33631,1.31028,1.32226
2018-07-15T21:00:00Z,1.32226,1.32929,1.29576,1.31359
2018-07-22T21:00:00Z,1.31359,1.32133,1.30719,1.30986
2018-07-29T21:00:00Z,1.30986,1.31728,1.29758,1.30017
2018-08-05T21:00:00Z,1.30017,1.30153,1.27231,1.277
2018-08-12T21:00:00Z,1.277,1.28276,1.2662,1.27476
2018-08-19T21:00:00Z,1.27476,1.29362,1.27296,1.28491
2018-08-26T21:00:00Z,1.28491,1.30434,1.28291,1.29585
2018-09-02T21:00:00Z,1.29585,1.30282,1.27858,1.29199
2018-09-09T21:00:00Z,1.29199,1.31424,1.28973,1.30684
2018-09-16T21:00:00Z,1.30684,1.32978,1.30557,1.30726
2018-09-23T21:00:00Z,1.30726,1.32175,1.30009,1.30307
2018-09-30T21:00:00Z,1.30307,1.31229,1.29224,1.31175
2018-10-07T21:00:00Z,1.31175,1.32579,1.30284,1.31542
2018-10-14T21:00:00Z,1.31542,1.32363,1.30115,1.30733
2018-10-21T21:00:00Z,1.30733,1.30899,1.27775,1.28288
2018-10-28T21:00:00Z,1.28288,1.3041,1.26961,1.29671
2018-11-04T22:00:00Z,1.29671,1.31748,1.29584,1.29747
2018-11-11T22:00:00Z,1.29747,1.30725,1.27242,1.28362
2018-11-18T22:00:00Z,1.28362,1.29278,1.27644,1.28132
2018-11-25T22:00:00Z,1.28132,1.2864,1.27254,1.27554
2018-12-02T22:00:00Z,1.27554,1.28397,1.26588,1.27222
2018-12-09T22:00:00Z,1.27222,1.27598,1.24777,1.25863
2018-12-16T22:00:00Z,1.25863,1.27068,1.25743,1.26298
2018-12-23T22:00:00Z,1.26298,1.27391,1.26163,1.26989
2018-12-30T22:00:00Z,1.26989,1.28147,1.2423,1.27179
2019-01-06T22:00:00Z,1.27179,1.28661,1.27069,1.2839
2019-01-13T22:00:00Z,1.2839,1.30011,1.26702,1.28743
2019-01-20T22:00:00Z,1.28743,1.32176,1.28307,1.31985
2019-01-27T22:00:00Z,1.31985,1.32121,1.30434,1.30819
2019-02-03T22:00:00Z,1.30819,1.31034,1.28544,1.29414
2019-02-10T22:00:00Z,1.29414,1.29585,1.27732,1.28906
2019-02-17T22:00:00Z,1.28906,1.31093,1.28906,1.30592
2019-02-24T22:00:00Z,1.30592,1.33501,1.30511,1.32013
2019-03-03T22:00:00Z,1.32013,1.32561,1.299,1.30144
2019-03-10T21:00:00Z,1.30144,1.3382,1.29609,1.32941
2019-03-17T21:00:00Z,1.32941,1.33108,1.30042,1.32099
2019-03-24T21:00:00Z,1.32099,1.32693,1.2978,1.30342
2019-03-31T21:00:00Z,1.30342,1.31962,1.29873,1.30365
2019-04-07T21:00:00Z,1.30365,1.31328,1.30274,1.30747
2019-04-14T21:00:00Z,1.30747,1.31191,1.29792,1.29944
2019-04-21T21:00:00Z,1.29944,1.30191,1.2866,1.29215
2019-04-28T21:00:00Z,1.29215,1.31768,1.29052,1.31741
2019-05-05T21:00:00Z,1.31741,1.31741,1.29676,1.3001
2019-05-12T21:00:00Z,1.3001,1.30409,1.27145,1.27193
2019-05-19T21:00:00Z,1.27193,1.28141,1.26055,1.27135
2019-05-26T21:00:00Z,1.27135,1.27478,1.25592,1.26334
2019-06-02T21:00:00Z,1.26334,1.2763,1.26104,1.27403
2019-06-09T21:00:00Z,1.27403,1.27587,1.25803,1.25897
2019-06-16T21:00:00Z,1.25897,1.27474,1.25063,1.27474
2019-06-23T21:00:00Z,1.27474,1.27838,1.26618,1.26969
2019-06-30T21:00:00Z,1.26969,1.27061,1.24815,1.25216
2019-07-07T21:00:00Z,1.25216,1.25791,1.24397,1.25715
2019-07-14T21:00:00Z,1.25715,1.25784,1.23822,1.25022
2019-07-21T21:00:00Z,1.25022,1.25225,1.23765,1.2384
2019-07-28T21:00:00Z,1.2384,1.2384,1.20798,1.21609
2019-08-04T21:00:00Z,1.21609,1.22096,1.20245,1.20308
2019-08-11T21:00:00Z,1.20308,1.2175,1.20157,1.21503
2019-08-18T21:00:00Z,1.21503,1.22947,1.20647,1.22851
2019-08-25T21:00:00Z,1.22851,1.23096,1.21396,1.21607
2019-09-01T21:00:00Z,1.21607,1.23539,1.19588,1.22869
2019-09-08T21:00:00Z,1.22869,1.25064,1.22338,1.25012
2019-09-15T21:00:00Z,1.25012,1.25827,1.23927,1.24772
2019-09-22T21:00:00Z,1.24772,1.25033,1.22714,1.22915
2019-09-29T21:00:00Z,1.22915,1.24134,1.22055,1.23316
2019-10-06T21:00:00Z,1.23316,1.27071,1.21955,1.2647
2019-10-13T21:00:00Z,1.2647,1.29895,1.25162,1.29853
2019-10-20T21:00:00Z,1.29853,1.30126,1.27888,1.28219
2019-10-27T21:00:00Z,1.28219,1.29757,1.2807,1.29394
2019-11-03T22:00:00Z,1.29394,1.2943,1.2769,1.27723
2019-11-10T22:00:00Z,1.27723,1.29192,1.27723,1.29037
2019-11-17T22:00:00Z,1.29037,1.29854,1.28238,1.28315
2019-11-24T22:00:00Z,1.28315,1.2951,1.28275,1.29292
2019-12-01T22:00:00Z,1.29292,1.31666,1.28964,1.3137
2019-12-08T22:00:00Z,1.3137,1.35148,1.3051,1.33405
2019-12-15T22:00:00Z,1.33405,1.34226,1.29792,1.2999
2019-12-22T22:00:00Z,1.2999,1.31173,1.29051,1.30822
2019-12-29T22:00:00Z,1.30822,1.32843,1.30538,1.30809
2020-01-05T22:00:00Z,1.30809,1.32124,1.30133,1.30638
2020-01-12T22:00:00Z,1.30638,1.31185,1.29545,1.30133
2020-01-19T22:00:00Z,1.30133,1.31742,1.29623,1.30743
2020-01-26T22:00:00Z,1.30743,1.3206,1.29753,1.32024
2020-02-02T22:00:00Z,1.32052,1.32052,1.28824,1.28872
2020-02-09T22:00:00Z,1.28843,1.30696,1.28723,1.30471
2020-02-16T22:00:00Z,1.30474,1.30543,1.28495,1.29598
2020-02-23T22:00:00Z,1.29646,1.30182,1.2726,1.28201
2020-03-01T22:00:00Z,1.28201,1.30525,1.274,1.305
2020-03-08T21:00:00Z,1.305,1.32005,1.22594,1.22811
2020-03-15T21:00:00Z,1.22811,1.24268,1.14119,1.16321
2020-03-22T21:00:00Z,1.16321,1.24859,1.14471,1.24601
2020-03-29T21:00:00Z,1.24601,1.24747,1.22048,1.22752
2020-04-05T21:00:00Z,1.22752,1.24871,1.21655,1.24609
2020-04-12T21:00:00Z,1.24609,1.26476,1.24073,1.24967
2020-04-19T21:00:00Z,1.24967,1.25037,1.22473,1.23725
2020-04-26T21:00:00Z,1.23725,1.26433,1.23602,1.24999
2020-05-03T21:00:00Z,1.24912,1.24912,1.22661,1.24075
2020-05-10T21:00:00Z,1.24075,1.24377,1.21018,1.2125
